,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
4246,rating,noun,b2,/ˈreɪtɪŋ/,/ˈreɪtɪŋ/,"a measurement of how good, popular, important, etc. somebody/something is, especially in relation to other people or things",The poll gave an approval rating of 39 per cent for the president.,rating_uk.mp3,rating_us.mp3
4247,ratio,noun,c1,/ˈreɪʃiəʊ/,/ˈreɪʃiəʊ/,the relationship between two groups of people or things that is represented by two numbers showing how much larger one group is than the other,The school has a very high teacher-student ratio.,ratio_uk.mp3,ratio_us.mp3
4248,rational,adjective,c1,/ˈræʃnəl/,/ˈræʃnəl/,based on reason rather than emotions,a rational argument/choice/decision,rational_uk.mp3,rational_us.mp3
4249,raw,adjective,b2,/rɔː/,/rɔː/,not cooked,raw meat,raw_uk.mp3,raw_us.mp3
4250,ray,noun,c1,/reɪ/,/reɪ/,"a narrow line of light, heat or other energy",The last of the sun's rays shone on the grass.,ray_uk.mp3,ray_us.mp3
4251,reach,noun,b2,/riːtʃ/,/riːtʃ/,the distance over which you can stretch your arms to touch something; the distance over which a particular object can be used to touch something else,"beyond somebody's reach, The shot was well beyond the reach of the goalkeeper.",reach_uk.mp3,reach_us.mp3
4252,reach,verb,a2,/riːtʃ/,/riːtʃ/,to arrive at the place that you have been travelling to,They didn't reach the border until after dark.,reach_uk.mp3,reach_us.mp3
4253,react,verb,a2,/riˈækt/,/riˈækt/,to change or behave in a particular way as a result of or in response to something,I nudged her but she didn't react.,react_uk.mp3,react_us.mp3
4254,reaction,noun,b1,/riˈækʃn/,/riˈækʃn/,"what you do, say or think as a result of something that has happened",to provoke/cause/get a reaction,reaction_uk.mp3,reaction_us.mp3
4255,read,verb,a1,/riːd/,/riːd/,to look at and understand the meaning of written or printed words or symbols,She's still learning to read.,read_uk.mp3,read_us.mp3
4256,reader,noun,a1,/ˈriːdə(r)/,/ˈriːdər/,"a person who reads, especially one who reads a lot or in a particular way",an avid reader of science fiction,reader_uk.mp3,reader_us.mp3
4257,readily,adverb,c1,/ˈredɪli/,/ˈredɪli/,quickly and without difficulty,All ingredients are readily available from your local store.,readily_uk.mp3,readily_us.mp3
4258,reading,noun,a1,/ˈriːdɪŋ/,/ˈriːdɪŋ/,the activity of somebody who reads,My hobbies include reading and painting.,reading_uk.mp3,reading_us.mp3
4259,ready,adjective,a1,/ˈredi/,/ˈredi/,fully prepared for what you are going to do and able to start it immediately,Just a minute—I'm almost ready.,ready_uk.mp3,ready_us.mp3
4260,real,adjective,a1,/ˈriːəl/,/ˈriːəl/,actually existing or happening and not imagined or pretended,a real danger/risk/threat/concern,real_uk.mp3,real_us.mp3
4261,realistic,adjective,b2,/ˌriːəˈlɪstɪk/,/ˌriːəˈlɪstɪk/,accepting in a sensible way what it is actually possible to do or achieve in a particular situation,a realistic assessment/approach/view,realistic_uk.mp3,realistic_us.mp3
4262,reality,noun,b1,/riˈæləti/,/riˈæləti/,"the true situation and the problems that actually exist in life, in contrast to how you would like life to be",She refuses to face reality.,reality_uk.mp3,reality_us.mp3
4263,realization,noun,c1,/ˌriːəlaɪˈzeɪʃn/,/ˌriːələˈzeɪʃn/,the process of becoming aware of something,"As realization dawned, he went pale.",realization_uk.mp3,realization_us.mp3
4264,realize,verb,a2,/ˈriːəlaɪz/,/ˈriːəlaɪz/,to understand or become aware of a particular fact or situation,"realize (that)…, I didn’t realize (that) you were so unhappy.",realize_uk.mp3,realize_us.mp3
4265,really,adverb,a1,/ˈriːəli/,/ˈriːəli/,used to emphasize an adjective or adverb,That's a really good idea.,really_uk.mp3,really_us.mp3
4266,realm,noun,c1,/relm/,/relm/,"an area of activity, interest or knowledge","in the realm of something, in the realm of literature",realm_uk.mp3,realm_us.mp3
4267,rear,adjective,c1,/rɪə(r)/,/rɪr/,at or near the back of something,front and rear windows,rear_uk.mp3,rear_us.mp3
4268,rear,noun,c1,/rɪə(r)/,/rɪr/,the back part of something,A trailer was attached to the rear of the truck.,rear_uk.mp3,rear_us.mp3
4269,reason,noun,a1,/ˈriːzn/,/ˈriːzn/,a cause or an explanation for something that has happened or that somebody has done,He said no but he didn't give a reason.,reason_uk.mp3,reason_us.mp3
4270,reasonable,adjective,b2,/ˈriːznəbl/,/ˈriːznəbl/,"fair, practical, and sensible","it is reasonable to do something, It is reasonable to assume that he knew beforehand that this would happen.",reasonable_uk.mp3,reasonable_us.mp3
4271,reasonably,adverb,b2,/ˈriːznəbli/,/ˈriːznəbli/,to a degree that is fairly good but not very good,The instructions are reasonably straightforward.,reasonably_uk.mp3,reasonably_us.mp3
4272,reasoning,noun,c1,/ˈriːzənɪŋ/,/ˈriːzənɪŋ/,the process of thinking about things in a logical way; opinions and ideas that are based on logical thinking,What is the reasoning behind this decision?,reasoning_uk.mp3,reasoning_us.mp3
4273,reassure,verb,c1,/ˌriːəˈʃʊə(r)/,/ˌriːəˈʃʊr/,to say or do something that makes somebody less frightened or worried,"reassure somebody (about something), They tried to reassure her, but she still felt anxious.",reassure_uk.mp3,reassure_us.mp3
4274,rebel,noun,c1,/ˈrebl/,/ˈrebl/,a person who fights against the government of their country,rebel forces,rebel_uk.mp3,rebel_us.mp3
4275,rebellion,noun,c1,/rɪˈbeljən/,/rɪˈbeljən/,"an attempt by some of the people in a country to change their government, using violence","in rebellion (against somebody/something), The north of the country rose in rebellion against the government.",rebellion_uk.mp3,rebellion_us.mp3
4276,rebuild,verb,b2,/ˌriːˈbɪld/,/ˌriːˈbɪld/,to build or put something together again,"After the earthquake, the people set about rebuilding their homes.",rebuild_uk.mp3,rebuild_us.mp3
4277,recall,verb,b2,/rɪˈkɔːl/,/rɪˈkɔːl/,to remember something,"recall something, She could not recall his name.",recall_uk.mp3,recall_us.mp3
4278,receipt,noun,b1,/rɪˈsiːt/,/rɪˈsiːt/,a piece of paper or an electronic document that shows that goods or services have been paid for,"Can I have a receipt, please?",receipt_uk.mp3,receipt_us.mp3
4279,receive,verb,a2,/rɪˈsiːv/,/rɪˈsiːv/,to get or accept something that is sent or given to you,receive something,receive_uk.mp3,receive_us.mp3
4280,receiver,noun,b2,/rɪˈsiːvə(r)/,/rɪˈsiːvər/,the part of a phone that you hold close to your mouth and ear,to pick up/lift/put down/replace the receiver,receiver_uk.mp3,receiver_us.mp3
4281,recent,adjective,a2,/ˈriːsnt/,/ˈriːsnt/,that happened or began only a short time ago,a recent study/report/survey,recent_uk.mp3,recent_us.mp3
4282,recently,adverb,a2,/ˈriːsntli/,/ˈriːsntli/,not long ago,a recently published book,recently_uk.mp3,recently_us.mp3
4283,reception,noun,a2,/rɪˈsepʃn/,/rɪˈsepʃn/,"the area inside the entrance of a hotel, an office building, etc. where guests or visitors go first when they arrive",Please report to reception on arrival.,reception_uk.mp3,reception_us.mp3
4284,recession,noun,b2,/rɪˈseʃn/,/rɪˈseʃn/,"a difficult time for the economy of a country, when there is less trade and industrial activity than usual and more people are unemployed",How do you assess the impact of the current recession on manufacturing?,recession_uk.mp3,recession_us.mp3
4285,recipe,noun,a2,/ˈresəpi/,/ˈresəpi/,a set of instructions that tells you how to cook something and the ingredients (= items of food) you need for it,"recipe for something, a recipe for chicken soup",recipe_uk.mp3,recipe_us.mp3
4286,recipient,noun,c1,/rɪˈsɪpiənt/,/rɪˈsɪpiənt/,a person who receives something,recipients of awards,recipient_uk.mp3,recipient_us.mp3
4287,reckon,verb,b2,/ˈrekən/,/ˈrekən/,to think something or have an opinion about something,I reckon (that) I’m going to get that job.,reckon_uk.mp3,reckon_us.mp3
4288,recognition,noun,b2,/ˌrekəɡˈnɪʃn/,/ˌrekəɡˈnɪʃn/,"the act of remembering who somebody is when you see them, or of identifying what something is",He glanced briefly towards her but there was no sign of recognition.,recognition_uk.mp3,recognition_us.mp3
4289,recognize,verb,a2,/ˈrekəɡnaɪz/,/ˈrekəɡnaɪz/,"to know who somebody is or what something is when you see or hear them or it, because you have seen or heard them or it before","recognize somebody/something, I recognized him as soon as he came in the room.",recognize_uk.mp3,recognize_us.mp3
4290,recommend,verb,a2,/ˌrekəˈmend/,/ˌrekəˈmend/,"to tell somebody that something is good or useful, or that somebody would be suitable for a particular job, etc.","recommend somebody/something, The hotel's new restaurant comes highly recommended (= a lot of people have praised it).",recommend_uk.mp3,recommend_us.mp3
4291,recommendation,noun,b1,/ˌrekəmenˈdeɪʃn/,/ˌrekəmenˈdeɪʃn/,an official suggestion about the best thing to do,to accept/reject a recommendation,recommendation_uk.mp3,recommendation_us.mp3
4292,reconstruction,noun,c1,/ˌriːkənˈstrʌkʃn/,/ˌriːkənˈstrʌkʃn/,the process of changing or improving the condition of something or the way it works; the process of putting something back into the state it was in before,the reconstruction of the educational system,reconstruction_uk.mp3,reconstruction_us.mp3
4293,record,noun,a2,/ˈrekɔːd/,/ˈrekərd/,a written account of something that is kept so that it can be looked at and used in the future,You should keep a record of your expenses.,record_uk.mp3,record_us.mp3
4294,record,verb,a2,/rɪˈkɔːd/,/rɪˈkɔːrd/,"to keep a permanent account of facts or events by writing them down, filming them, storing them in a computer, etc.","record something, Her childhood is recorded in the diaries of those years.",record_uk.mp3,record_us.mp3
4295,recording,noun,a2,/rɪˈkɔːdɪŋ/,/rɪˈkɔːrdɪŋ/,"sound or pictures that have been recorded on computer files or on CD, DVD, video, etc.",an audio recording,recording_uk.mp3,recording_us.mp3
4296,recount,verb,c1,,,"sound or pictures that have been recorded on computer files or on CD, DVD, video, etc.",an audio recording,recount_uk.mp3,recount_us.mp3
4297,recover,verb,b2,/rɪˈkʌvə(r)/,/rɪˈkʌvər/,"to get well again after being ill, hurt, etc.","recover from something, He's still recovering from his operation.",recover_uk.mp3,recover_us.mp3
4298,recovery,noun,b2,/rɪˈkʌvəri/,/rɪˈkʌvəri/,the process of becoming well again after an illness or injury,My father has made a full recovery from the operation.,recovery_uk.mp3,recovery_us.mp3
4299,recruit,noun,b2,/rɪˈkruːt/,/rɪˈkruːt/,a person who has recently joined the armed forces or the police,the training of new recruits,recruit_uk.mp3,recruit_us.mp3
4300,recruit,verb,b2,/rɪˈkruːt/,/rɪˈkruːt/,"to find new people to join a company, an organization, the armed forces, etc.","recruit (somebody), We are trying to recruit officers from more diverse backgrounds.",recruit_uk.mp3,recruit_us.mp3
4301,recruitment,noun,b2,/rɪˈkruːtmənt/,/rɪˈkruːtmənt/,"the act or process of finding new people to join a company, an organization, the armed forces, etc.",the recruitment of new members,recruitment_uk.mp3,recruitment_us.mp3
4302,recycle,verb,a2,/ˌriːˈsaɪkl/,/ˌriːˈsaɪkl/,to treat things that have already been used so that they can be used again,to recycle waste/rubbish,recycle_uk.mp3,recycle_us.mp3
4303,red,adjective,a1,/red/,/red/,having the colour of blood or fire,bright/light/dark red lipstick,red_uk.mp3,red_us.mp3
4304,red,noun,a1,/red/,/red/,the colour of blood or fire,She often wears red.,red_uk.mp3,red_us.mp3
4305,reduce,verb,a2,/rɪˈdjuːs/,/rɪˈduːs/,"to make something less or smaller in size, quantity, price, etc.; to become less or smaller in size, quantity, etc.","reduce something, Reduce speed now (= on a sign).",reduce_uk.mp3,reduce_us.mp3
4306,reduction,noun,b2,/rɪˈdʌkʃn/,/rɪˈdʌkʃn/,an act of making something less or smaller; the state of being made less or smaller,"Some staff received wage rises, while others experienced a reduction.",reduction_uk.mp3,reduction_us.mp3
4307,refer,verb,a2,/rɪˈfɜː(r)/,/rɪˈfɜːr/,"to send somebody/something to somebody/something for help, advice or a decision","refer somebody/something to somebody/something, My doctor referred me to a specialist.",refer_uk.mp3,refer_us.mp3
4308,referee,noun,b2,/ˌrefəˈriː/,/ˌrefəˈriː/,the official who controls the game in some sports,He was sent off for arguing with the referee.,referee_uk.mp3,referee_us.mp3
4309,reference,noun,b1,/ˈrefrəns/,/ˈrefrəns/,a thing you say or write that mentions somebody/something else; the act of mentioning somebody/something,"reference to somebody/something, She made no reference to her illness but only to her future plans.",reference_uk.mp3,reference_us.mp3
4310,referendum,noun,c1,/ˌrefəˈrendəm/,/ˌrefəˈrendəm/,an occasion when all the people of a country can vote on an important issue,"referendum on something, Switzerland decided to hold a referendum on joining the EU.",referendum_uk.mp3,referendum_us.mp3
4311,reflect,verb,b1,/rɪˈflekt/,/rɪˈflekt/,"to show the image of somebody/something on the surface of something such as a mirror, water or glass","be reflected (in something), His face was reflected in the mirror.",reflect_uk.mp3,reflect_us.mp3
4312,reflection,noun,c1,/rɪˈflekʃn/,/rɪˈflekʃn/,"an image in a mirror, on a shiny surface, on water, etc.",He admired his reflection in the mirror.,reflection_uk.mp3,reflection_us.mp3
4313,reform,noun,c1,/rɪˈfɔːm/,/rɪˈfɔːrm/,"change that is made to a social system, an organization, etc. in order to improve or correct it",a government committed to reform,reform_uk.mp3,reform_us.mp3
4314,reform,verb,c1,/rɪˈfɔːm/,/rɪˈfɔːrm/,"to improve a system, an organization, a law, etc. by making changes to it",proposals to reform the social security system,reform_uk.mp3,reform_us.mp3
4315,refuge,noun,c1,/ˈrefjuːdʒ/,/ˈrefjuːdʒ/,"shelter or protection from danger, trouble, etc.",A further 300 people have taken refuge in the US embassy.,refuge_uk.mp3,refuge_us.mp3
4316,refugee,noun,b2,/ˌrefjuˈdʒiː/,/ˌrefjuˈdʒiː/,"a person who has been forced to leave their country or home, because there is a war or for political, religious or social reasons",There has been a steady flow of refugees from the war zone.,refugee_uk.mp3,refugee_us.mp3
4317,refusal,noun,c1,/rɪˈfjuːzl/,/rɪˈfjuːzl/,"an act of saying or showing that you will not do, give or accept something",the refusal of a request/an invitation/an offer,refusal_uk.mp3,refusal_us.mp3
4318,refuse,verb,a2,/rɪˈfjuːz/,/rɪˈfjuːz/,to say or show that you will not do something that somebody has asked you to do,"Go on, ask her; she can hardly refuse.",refuse_uk.mp3,refuse_us.mp3
4319,regain,verb,c1,/rɪˈɡeɪn/,/rɪˈɡeɪn/,"to get back something you no longer have, especially an ability or a quality",I struggled to regain some dignity.,regain_uk.mp3,regain_us.mp3
