,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
3461,total,adjective,b1,/ˈtəʊtl/,/ˈtəʊtl/,being the amount or number after everyone or everything is counted or added together,Their total cost was $18 000. ,total_uk.mp3,total_us.mp3
3462,total,noun,b1,/ˈtəʊtl/,/ˈtəʊtl/,the amount you get when you add several numbers or amounts together; the final number of people or things when they have all been counted,"a total of something, You got 47 points on the written examination and 18 on the oral, making a total of 65.",total_uk.mp3,total_us.mp3
3463,totally,adverb,b1,/ˈtəʊtəli/,/ˈtəʊtəli/,completely,They come from totally different cultures.,totally_uk.mp3,totally_us.mp3
3464,touch,noun,b1,/tʌtʃ/,/tʌtʃ/,the sense that enables you to be aware of things and what they are like when you put your hands and fingers on them,the sense of touch,touch_uk.mp3,touch_us.mp3
3465,touch,verb,a2,/tʌtʃ/,/tʌtʃ/,to put your hand or another part of your body onto somebody/something,Don't touch that plate—it's hot!,touch_uk.mp3,touch_us.mp3
3466,tough,adjective,b2,/tʌf/,/tʌf/,having or causing problems or difficulties,a tough childhood,tough_uk.mp3,tough_us.mp3
3467,tour,noun,a2,/tʊə(r)/,/tʊr/,"a journey made for pleasure during which several different towns, countries, etc. are visited",a walking/sightseeing/bus tour,tour_uk.mp3,tour_us.mp3
3468,tour,verb,b1,/tʊə(r)/,/tʊr/,"to travel around a place, for example on holiday, or to perform, to advertise something, etc.","tour something, He toured America with his one-man show.",tour_uk.mp3,tour_us.mp3
3469,tourism,noun,a2,/ˈtʊərɪzəm/,/ˈtʊrɪzəm/,"the business activity connected with providing accommodation, services and entertainment for people who are visiting a place for pleasure",The area is heavily dependent on tourism.,tourism_uk.mp3,tourism_us.mp3
3470,tourist,noun,a1,/ˈtʊərɪst/,/ˈtʊrɪst/,a person who is travelling or visiting a place for pleasure,busloads of foreign tourists,tourist_uk.mp3,tourist_us.mp3
3471,towards,preposition,a2,/təˈwɔːdz/,/tɔːrdz/,in the direction of somebody/something,They were heading towards the German border.,towards_uk.mp3,towards_us.mp3
3472,towel,noun,a2,/ˈtaʊəl/,/ˈtaʊəl/,"a piece of cloth or paper used for drying things, especially your body",Help yourself to a clean towel.,towel_uk.mp3,towel_us.mp3
3473,tower,noun,a2,/ˈtaʊə(r)/,/ˈtaʊər/,"a tall narrow building or part of a building, especially of a church or castle",a bell tower,tower_uk.mp3,tower_us.mp3
3474,town,noun,a1,/taʊn/,/taʊn/,"a place with many houses, shops, etc. where people live and work. It is larger than a village but smaller than a city.",The nearest town is ten miles away.,town_uk.mp3,town_us.mp3
3475,toy,adjective,a2,/tɔɪ/,/tɔɪ/,made as a copy of a particular thing and used for playing with,a toy car,toy_uk.mp3,toy_us.mp3
3476,toy,noun,a2,/tɔɪ/,/tɔɪ/,an object for children to play with,cuddly/stuffed toys,toy_uk.mp3,toy_us.mp3
3477,track,noun,a2,/træk/,/træk/,rails (= metal bars) that a train moves along,railway/railroad tracks,track_uk.mp3,track_us.mp3
3478,track,verb,b2,/træk/,/træk/,"to find somebody/something by following the marks, signs, information, etc., that they have left behind them","track somebody/something, hunters tracking and shooting bears",track_uk.mp3,track_us.mp3
3479,trade,noun,b1,/treɪd/,/treɪd/,the activity of buying and selling or of exchanging goods or services between people or countries,international/foreign/global/world trade,trade_uk.mp3,trade_us.mp3
3480,trade,verb,b1,/treɪd/,/treɪd/,to buy and sell things,"trade in something, The firm openly traded in arms.",trade_uk.mp3,trade_us.mp3
3481,tradition,noun,a2,/trəˈdɪʃn/,/trəˈdɪʃn/,"a belief, custom or way of doing something that has existed for a long time among a particular group of people; a set of these beliefs or customs",religious/cultural/ancient traditions,tradition_uk.mp3,tradition_us.mp3
3482,traditional,adjective,a2,/trəˈdɪʃənl/,/trəˈdɪʃənl/,"being part of the beliefs, customs or way of life of a particular group of people, that have not changed for a long time",traditional dress/music/art/culture/dance,traditional_uk.mp3,traditional_us.mp3
3483,traffic,noun,a1,/ˈtræfɪk/,/ˈtræfɪk/,the vehicles that are on a road at a particular time,There's always a lot of traffic at this time of day.,traffic_uk.mp3,traffic_us.mp3
3484,train,noun,a1,/treɪn/,/treɪn/,"a number of connected coaches or trucks, pulled by an engine or powered by a motor in each one, taking people and goods from one place to another",to get on/off a train,train_uk.mp3,train_us.mp3
3485,train,verb,a2,/treɪn/,/treɪn/,to teach a person or an animal the skills for a particular job or activity; to be taught in this way,"train somebody/something, highly trained professionals ",train_uk.mp3,train_us.mp3
3486,trainer,noun,a2,/ˈtreɪnə(r)/,/ˈtreɪnər/,a shoe that you wear for sports or as informal clothing,a pair of trainers,trainer_uk.mp3,trainer_us.mp3
3487,training,noun,a2,/ˈtreɪnɪŋ/,/ˈtreɪnɪŋ/,the process of learning the skills that you need to do a job,staff training,training_uk.mp3,training_us.mp3
3488,transfer,noun,b2,/ˈtrænsfɜː(r)/,/ˈtrænsfɜːr/,"the act of moving somebody/something from one place, group or job to another; an occasion when this happens",electronic data transfer,transfer_uk.mp3,transfer_us.mp3
3489,transfer,verb,b2,/trænsˈfɜː(r)/,/trænsˈfɜːr/,to move from one place to another; to move something/somebody from one place to another,"transfer (to something), The film studio is transferring to Hollywood.",transfer_uk.mp3,transfer_us.mp3
3490,transform,verb,b2,/trænsˈfɔːm/,/trænsˈfɔːrm/,to change the form of something; to change in form,"transform something/somebody (into something), The photochemical reactions transform the light into electrical impulses.",transform_uk.mp3,transform_us.mp3
3491,transition,noun,b2,/trænˈzɪʃn/,/trænˈzɪʃn/,the process or a period of changing from one state or condition to another,"transition from something to something, the transition from school to full-time work",transition_uk.mp3,transition_us.mp3
3492,translate,verb,b1,/trænzˈleɪt/,/trænzˈleɪt/,to express the meaning of speech or writing in a different language,"translate something into something, He translated the letter into English.",translate_uk.mp3,translate_us.mp3
3493,translation,noun,b1,/trænzˈleɪʃn/,/trænzˈleɪʃn/,the process of changing something that is written or spoken into another language,an error in translation,translation_uk.mp3,translation_us.mp3
3494,transport,noun,a2,/ˈtrænspɔːt/,/ˈtrænspɔːrt/,"a system for carrying people or goods from one place to another using vehicles, roads, etc.",air/freight/road transport,transport_uk.mp3,transport_us.mp3
3495,transport,verb,b1,/trænˈspɔːt/,/trænˈspɔːrt/,to take something/somebody from one place to another in a vehicle,to transport goods/passengers,transport_uk.mp3,transport_us.mp3
3496,travel,noun,a1,/ˈtrævl/,/ˈtrævl/,the act or activity of travelling,air/rail/space travel,travel_uk.mp3,travel_us.mp3
3497,travel,verb,a1,/ˈtrævl/,/ˈtrævl/,"to go from one place to another, especially over a long distance",I go to bed early if I'm travelling the next day.,travel_uk.mp3,travel_us.mp3
3498,traveller,noun,a2,/ˈtrævələ(r)/,/ˈtrævələr/,a person who is travelling or who often travels,She is a frequent traveller to Belgium.,traveller_uk.mp3,traveller_us.mp3
3499,treat,verb,b1,/triːt/,/triːt/,to behave in a particular way towards somebody/something,"treat somebody/something with something, to treat people with respect",treat_uk.mp3,treat_us.mp3
3500,treatment,noun,b1,/ˈtriːtmənt/,/ˈtriːtmənt/,"something that is done to cure an illness or injury, or to make somebody look and feel good",The drug is used in the treatment of depression. ,treatment_uk.mp3,treatment_us.mp3
3501,tree,noun,a1,/triː/,/triː/,"a tall plant that can live a long time. Trees have a thick central wooden trunk from which branches grow, usually with leaves on them",an oak/olive/apple tree,tree_uk.mp3,tree_us.mp3
3502,trend,noun,b1,/trend/,/trend/,a general direction in which a situation is changing or developing,social/economic/political/demographic trends,trend_uk.mp3,trend_us.mp3
3503,trial,noun,b2,/ˈtraɪəl/,/ˈtraɪəl/,"a formal examination of evidence in court by a judge and often a jury, to decide if somebody accused of a crime is guilty or not",a murder/criminal trial,trial_uk.mp3,trial_us.mp3
3504,trick,noun,b1,/trɪk/,/trɪk/,"something that you do to make somebody believe something that is not true, or to annoy somebody as a joke",They had to think of a trick to get past the guards.,trick_uk.mp3,trick_us.mp3
3505,trick,verb,b1,/trɪk/,/trɪk/,"to make somebody believe something which is not true, especially in order to cheat them","trick somebody, I'd been tricked and I felt stupid.",trick_uk.mp3,trick_us.mp3
3506,trip,noun,a1,/trɪp/,/trɪp/,"a journey to a place and back again, especially a short one for pleasure or a particular purpose",Did you have a good trip?,trip_uk.mp3,trip_us.mp3
3507,trip,verb,b2,/trɪp/,/trɪp/,to catch your foot on something and fall or almost fall,She tripped and fell.,trip_uk.mp3,trip_us.mp3
3508,tropical,adjective,b2,/ˈtrɒpɪkl/,/ˈtrɑːpɪkl/,"coming from, found in or typical of the tropics",tropical fish/birds/fruit,tropical_uk.mp3,tropical_us.mp3
3509,trouble,noun,a2,/ˈtrʌbl/,/ˈtrʌbl/,"a problem, worry, difficulty, etc. or a situation causing this",We have trouble getting staff.,trouble_uk.mp3,trouble_us.mp3
3510,trouble,verb,b2,/ˈtrʌbl/,/ˈtrʌbl/,to make somebody worried or upset,What is it that's troubling you?,trouble_uk.mp3,trouble_us.mp3
3511,trousers,noun,a1,/ˈtraʊzəz/,/ˈtraʊzərz/,a piece of clothing that covers the lower body and is divided into two parts to cover each leg separately,a pair of grey trousers,trousers_uk.mp3,trousers_us.mp3
3512,truck,noun,a2,/trʌk/,/trʌk/,a large vehicle for carrying heavy loads by road,a truck driver,truck_uk.mp3,truck_us.mp3
3513,true,adjective,a1,/truː/,/truː/,connected with facts rather than things that have been invented or guessed,Indicate whether the following statements are true or false.,true_uk.mp3,true_us.mp3
3514,truly,adverb,b2,/ˈtruːli/,/ˈtruːli/,"used to emphasize that a particular statement, feeling, etc. is sincere or real",She truly believes that none of this is her fault.,truly_uk.mp3,truly_us.mp3
3515,trust,noun,b2,/trʌst/,/trʌst/,"the belief that somebody/something is good, sincere, honest, etc. and will not try to harm or trick you",Our partnership is based on trust.,trust_uk.mp3,trust_us.mp3
3516,trust,verb,b2,/trʌst/,/trʌst/,"to have confidence in somebody; to believe that somebody is good, sincere, honest, etc.","trust somebody, She trusts Alan implicitly.",trust_uk.mp3,trust_us.mp3
3517,truth,noun,b1,/truːθ/,/truːθ/,"the true facts about something, rather than the things that have been invented or guessed",Do you think she's telling the truth?,truth_uk.mp3,truth_us.mp3
3518,try,noun,b2,/traɪ/,/traɪ/,an act of trying to do something,I doubt they'll be able to help but it's worth a try (= worth asking them).,try_uk.mp3,try_us.mp3
3519,try,verb,a1,/traɪ/,/traɪ/,to make an attempt or effort to do or get something,I don't know if I can come but I'll try.,try_uk.mp3,try_us.mp3
3520,tube,noun,b1,/tjuːb/,/tuːb/,"a long, hollow pipe made of metal, plastic, rubber, etc., through which liquids or gases move from one place to another",He had to be fed through a feeding tube for several months.,tube_uk.mp3,tube_us.mp3
3521,Tuesday,noun,a1,/ˈtjuːzdeɪ/,/ˈtuːzdeɪ/,the day of the week after Monday and before Wednesday,"It's Tuesday today, isn't it?",Tuesday_uk.mp3,Tuesday_us.mp3
3522,tune,noun,b2,/tjuːn/,/tuːn/,a series of musical notes that are sung or played in a particular order to form a piece of music,to sing/whistle a tune,tune_uk.mp3,tune_us.mp3
3523,tunnel,noun,b2,/ˈtʌnl/,/ˈtʌnl/,"a passage built underground, for example to allow a road or railway to go through a hill, under a river, etc.",a railway/railroad tunnel ,tunnel_uk.mp3,tunnel_us.mp3
3524,turn,noun,a1,/tɜːn/,/tɜːrn/,the time when somebody in a group of people should or is allowed to do something,"When it's your turn, take another card.",turn_uk.mp3,turn_us.mp3
3525,turn,verb,a1,/tɜːn/,/tɜːrn/,to move or make something move around a central point,The wheels of the car began to turn.,turn_uk.mp3,turn_us.mp3
3526,TV,noun,a1,/ˌtiː ˈviː/,/ˌtiː ˈviː/,television,We spent the evening watching TV.,TV_uk.mp3,TV_us.mp3
3527,twelve,number,a1,/twelv/,/twelv/,12,There are only twelve of these rare animals left.,twelve_uk.mp3,twelve_us.mp3
3528,twenty,number,a1,/ˈtwenti/,/ˈtwenti/,,,twenty_uk.mp3,twenty_us.mp3
3529,twice,adverb,a1,/twaɪs/,/twaɪs/,two times; on two occasions,I don't know him well; I've only met him twice.,twice_uk.mp3,twice_us.mp3
3530,twin,adjective,a2,/twɪn/,/twɪn/,used to describe one of a pair of children who are twins,a twin brother/sister,twin_uk.mp3,twin_us.mp3
3531,twin,noun,a2,/twɪn/,/twɪn/,one of two children born at the same time to the same mother,She's expecting twins.,twin_uk.mp3,twin_us.mp3
3532,two,number,a1,/tuː/,/tuː/,2,There are only two cookies left.,two_uk.mp3,two_us.mp3
3533,type,noun,a1,/taɪp/,/taɪp/,a class or group of people or things that share particular qualities or features and are part of a larger group; a kind or sort,a rare blood type,type_uk.mp3,type_us.mp3
3534,type,verb,b1,/taɪp/,/taɪp/,to write something using a computer keyboard or typewriter,How fast can you type?,type_uk.mp3,type_us.mp3
3535,typical,adjective,a2,/ˈtɪpɪkl/,/ˈtɪpɪkl/,"having the usual qualities or features of a particular type of person, thing or group",a typical Italian cafe,typical_uk.mp3,typical_us.mp3
3536,typically,adverb,b1,/ˈtɪpɪkli/,/ˈtɪpɪkli/,used to say that something usually happens in the way that you are stating,The standard chips are typically used for databases and other business software.,typically_uk.mp3,typically_us.mp3
3537,tyre,noun,b1,/ˈtaɪə(r)/,/ˈtaɪər/,"a thick rubber ring that fits around the edge of a wheel of a car, bicycle, etc.",a front/rear tyre,tyre_uk.mp3,tyre_us.mp3
3538,ugly,adjective,b1,/ˈʌɡli/,/ˈʌɡli/,unpleasant to look at,an ugly face,ugly_uk.mp3,ugly_us.mp3
3539,ultimately,adverb,b2,/ˈʌltɪmətli/,/ˈʌltɪmətli/,in the end; finally,A poor diet will ultimately lead to illness.,ultimately_uk.mp3,ultimately_us.mp3
3540,umbrella,noun,a1,/ʌmˈbrelə/,/ʌmˈbrelə/,"an object with a round folding frame of long, straight pieces of metal covered with material, that you use to protect yourself from the rain or from hot sun",to carry/hold an umbrella,umbrella_uk.mp3,umbrella_us.mp3
3541,unable,adjective,b1,/ʌnˈeɪbl/,/ʌnˈeɪbl/,"not having the skill, strength, time, knowledge, etc. to do something",a former soldier who has been unable to find work since the war ended,unable_uk.mp3,unable_us.mp3
3542,uncle,noun,a1,/ˈʌŋkl/,/ˈʌŋkl/,the brother of your mother or father; the husband of your aunt or uncle,Uncle Ian,uncle_uk.mp3,uncle_us.mp3
3543,uncomfortable,adjective,b1,/ʌnˈkʌmftəbl/,/ʌnˈkʌmftəbl/,"not letting you feel physically comfortable; unpleasant to wear, sit on, etc.",uncomfortable shoes,uncomfortable_uk.mp3,uncomfortable_us.mp3
3544,unconscious,adjective,b2,/ʌnˈkɒnʃəs/,/ʌnˈkɑːnʃəs/,"in a state like sleep because of an injury or illness, and not able to use your senses",They found him lying unconscious on the floor.,unconscious_uk.mp3,unconscious_us.mp3
3545,under,adverb,a1,/ˈʌndə(r)/,/ˈʌndər/,below something,He pulled up the covers and crawled under.,under_uk.mp3,under_us.mp3
